Depth/Thickness(m),GR(API),AC(us/m),RT(ohm×m),TOC(%),Journal,Author,Well,Area,DOI1,DOI2,,
2493.5,15.90498,42.21752,17.92288,3.36361,Natural Gas Industry (Chinese Edition),"Zou et al., 2021",YS108,North Yunnan-Guizhou,10.3787/j.issn.1000-0976.2021.S1.009,,,
2494,13.93123,41.62506,21.96617,3.06738,Natural Gas Industry (Chinese Edition),"Zou et al., 2021",YS108,North Yunnan-Guizhou,10.3787/j.issn.1000-0976.2021.S1.009,,,
2494.5,10.68814,41.62506,21.96617,3.30437,Natural Gas Industry (Chinese Edition),"Zou et al., 2021",YS108,North Yunnan-Guizhou,10.3787/j.issn.1000-0976.2021.S1.009,,,
2495,13.0382,42.21752,16.74785,2.77115,Natural Gas Industry (Chinese Edition),"Zou et al., 2021",YS108,North Yunnan-Guizhou,10.3787/j.issn.1000-0976.2021.S1.009,,,
2495.5,13.0382,40.44014,11.93205,2.94889,Natural Gas Industry (Chinese Edition),"Zou et al., 2021",YS108,North Yunnan-Guizhou,10.3787/j.issn.1000-0976.2021.S1.009,,,
2496,14.88542,46.36475,179.74936,3.42286,Natural Gas Industry (Chinese Edition),"Zou et al., 2021",YS108,North Yunnan-Guizhou,10.3787/j.issn.1000-0976.2021.S1.009,,,
2496.5,12.20241,46.36475,91.23874,2.8304,Natural Gas Industry (Chinese Edition),"Zou et al., 2021",YS108,North Yunnan-Guizhou,10.3787/j.issn.1000-0976.2021.S1.009,,,
2497,11.42021,44.58736,46.31175,2.23794,Natural Gas Industry (Chinese Edition),"Zou et al., 2021",YS108,North Yunnan-Guizhou,10.3787/j.issn.1000-0976.2021.S1.009,,,
2497.5,15.90498,42.80998,23.50732,3.18588,Natural Gas Industry (Chinese Edition),"Zou et al., 2021",YS108,North Yunnan-Guizhou,10.3787/j.issn.1000-0976.2021.S1.009,,,
2498,20.731,45.17983,30.83176,3.42286,Natural Gas Industry (Chinese Edition),"Zou et al., 2021",YS108,North Yunnan-Guizhou,10.3787/j.issn.1000-0976.2021.S1.009,,,
2498.5,22.15094,44.58736,15.64985,3.06738,Natural Gas Industry (Chinese Edition),"Zou et al., 2021",YS108,North Yunnan-Guizhou,10.3787/j.issn.1000-0976.2021.S1.009,,,
2499,19.40209,44.58736,9.09745,2.8304,Natural Gas Industry (Chinese Edition),"Zou et al., 2021",YS108,North Yunnan-Guizhou,10.3787/j.issn.1000-0976.2021.S1.009,,,
2499.5,12.20241,45.17983,43.27553,3.06738,Natural Gas Industry (Chinese Edition),"Zou et al., 2021",YS108,North Yunnan-Guizhou,10.3787/j.issn.1000-0976.2021.S1.009,,,
2500,16.99436,45.77229,104.49052,3.06738,Natural Gas Industry (Chinese Edition),"Zou et al., 2021",YS108,North Yunnan-Guizhou,10.3787/j.issn.1000-0976.2021.S1.009,,,
2500.5,32.96272,47.54967,179.74936,3.48211,Natural Gas Industry (Chinese Edition),"Zou et al., 2021",YS108,North Yunnan-Guizhou,10.3787/j.issn.1000-0976.2021.S1.009,,,
2501,16.99436,46.36475,354.12406,2.88965,Natural Gas Industry (Chinese Edition),"Zou et al., 2021",YS108,North Yunnan-Guizhou,10.3787/j.issn.1000-0976.2021.S1.009,,,
2501.5,56.00125,52.28936,146.66313,3.24512,Natural Gas Industry (Chinese Edition),"Zou et al., 2021",YS108,North Yunnan-Guizhou,10.3787/j.issn.1000-0976.2021.S1.009,,,
2502,101.65859,58.21397,464.4625,3.36361,Natural Gas Industry (Chinese Edition),"Zou et al., 2021",YS108,North Yunnan-Guizhou,10.3787/j.issn.1000-0976.2021.S1.009,,,
2502.5,184.54,64.13858,405.55807,3.65985,Natural Gas Industry (Chinese Edition),"Zou et al., 2021",YS108,North Yunnan-Guizhou,10.3787/j.issn.1000-0976.2021.S1.009,,,
2503,357.93877,63.54612,330.90751,3.18588,Natural Gas Industry (Chinese Edition),"Zou et al., 2021",YS108,North Yunnan-Guizhou,10.3787/j.issn.1000-0976.2021.S1.009,,,
2503.5,132.50473,70.0632,497.0493,3.36361,Natural Gas Industry (Chinese Edition),"Zou et al., 2021",YS108,North Yunnan-Guizhou,10.3787/j.issn.1000-0976.2021.S1.009,,,
2504,257.00976,70.65566,609.18035,3.54135,Natural Gas Industry (Chinese Edition),"Zou et al., 2021",YS108,North Yunnan-Guizhou,10.3787/j.issn.1000-0976.2021.S1.009,,,
2504.5,408.65083,73.0255,569.24219,3.18588,Natural Gas Industry (Chinese Edition),"Zou et al., 2021",YS108,North Yunnan-Guizhou,10.3787/j.issn.1000-0976.2021.S1.009,,,
2505,313.51989,72.43304,531.92239,3.36361,Natural Gas Industry (Chinese Edition),"Zou et al., 2021",YS108,North Yunnan-Guizhou,10.3787/j.issn.1000-0976.2021.S1.009,,,
2505.5,466.54768,72.43304,497.0493,3.48211,Natural Gas Industry (Chinese Edition),"Zou et al., 2021",YS108,North Yunnan-Guizhou,10.3787/j.issn.1000-0976.2021.S1.009,,,
2506,532.64723,73.61796,252.2966,3.18588,Natural Gas Industry (Chinese Edition),"Zou et al., 2021",YS108,North Yunnan-Guizhou,10.3787/j.issn.1000-0976.2021.S1.009,,,
2430,4.82943,220.99755,82.9023,2.61333,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2430.5,4.82943,216.78199,67.5621,2.4387,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2431,4.82943,213.62032,67.5621,2.4387,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2431.5,4.71165,214.67421,67.5621,2.4096,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2432,4.59386,216.78199,58.94688,2.4387,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2432.5,4.59386,213.62032,48.03938,2.49691,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2433,5.00611,215.7281,51.43024,2.35139,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2433.5,4.82943,215.7281,51.43024,2.35139,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2434,5.06501,210.45866,51.43024,2.35139,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2434.5,4.94722,209.40477,39.1502,2.4387,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2435,4.82943,216.78199,31.90587,2.35139,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2435.5,4.94722,220.99755,26.00202,2.38049,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2436,4.82943,213.62032,34.15794,2.29318,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2436.5,4.88833,204.13532,44.87209,2.26407,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2437,4.88833,199.91976,51.43024,2.35139,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2437.5,4.88833,200.97365,44.87209,2.49691,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2438,4.82943,207.29699,34.15794,2.4096,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2438.5,4.65275,206.2431,27.83737,2.38049,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2439,4.71165,198.86587,31.90587,2.4678,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2439.5,4.82943,196.7581,48.03938,2.49691,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2440,4.59386,202.02754,58.94688,2.35139,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2440.5,4.94722,204.13532,51.43024,2.32228,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2441,4.71165,205.18921,39.1502,2.14765,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2441.5,4.71165,199.91976,27.83737,2.17676,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2442,4.53496,199.91976,26.00202,2.29318,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2442.5,4.47607,203.08143,31.90587,2.4096,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2443,4.77054,197.81199,39.1502,2.4096,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2443.5,4.47607,199.91976,31.90587,2.32228,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2444,4.77054,197.81199,29.80227,2.35139,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2444.5,4.53496,199.91976,27.83737,2.23497,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2445,4.41718,197.81199,29.80227,2.23497,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2445.5,4.77054,202.02754,27.83737,2.11855,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2446,4.65275,202.02754,34.15794,2.23497,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2446.5,4.47607,199.91976,36.56898,2.23497,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2447,4.88833,196.7581,39.1502,2.38049,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2447.5,5.1828,200.97365,51.43024,2.4387,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2448,4.71165,205.18921,51.43024,2.4387,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2448.5,4.82943,200.97365,63.10765,2.32228,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2449,4.71165,200.97365,187.94049,2.29318,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2449.5,4.88833,199.91976,143.06578,2.14765,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2450,5.30058,198.86587,124.82267,2.14765,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2450.5,5.30058,199.91976,88.75396,2.17676,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2451,5.06501,198.86587,88.75396,2.20586,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2451.5,5.06501,200.97365,143.06578,2.38049,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2452,5.1239,196.7581,187.94049,2.32228,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2452.5,4.94722,202.02754,163.97516,2.26407,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2453,5.00611,196.7581,163.97516,2.23497,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2453.5,5.06501,203.08143,143.06578,2.11855,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2454,5.1828,204.13532,201.20626,2.23497,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2454.5,4.94722,199.91976,246.89081,2.35139,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2455,5.1239,195.70421,215.4084,2.32228,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2455.5,5.06501,194.65032,187.94049,2.32228,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2456,4.88833,197.81199,175.54934,2.20586,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2456.5,4.71165,197.81199,116.59296,2.29318,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2457,4.82943,199.91976,95.01866,2.35139,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2457.5,4.77054,199.91976,77.43645,2.35139,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2458,5.00611,200.97365,82.9023,2.4096,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2458.5,4.94722,208.35088,143.06578,2.4096,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2459,4.88833,209.40477,133.63328,2.58422,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2459.5,4.71165,213.62032,101.72555,2.4678,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2460,4.53496,220.99755,116.59296,2.61333,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2460.5,4.59386,228.37477,101.72555,2.78795,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2461,4.59386,234.69811,72.33097,2.81706,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2461.5,4.29939,236.80589,58.94688,2.84616,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2462,4.35828,239.96755,88.75396,2.90437,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2462.5,4.53496,239.96755,133.63328,2.72974,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2463,4.88833,237.85977,116.59296,2.72974,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2463.5,4.77054,242.07533,108.90584,2.81706,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2464,4.59386,242.07533,124.82267,3.60288,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2464.5,4.53496,244.18311,143.06578,3.63198,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2465,4.53496,250.50645,133.63328,3.7193,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2465.5,4.94722,253.66811,63.10765,3.57378,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2466,5.1828,250.50645,58.94688,3.42825,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2466.5,5.00611,245.237,58.94688,3.19542,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2467,4.65275,243.12922,72.33097,3.079,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2467.5,4.24049,241.02144,101.72555,3.04989,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2468,4.53496,252.61422,133.63328,3.22452,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2468.5,4.59386,246.29089,215.4084,3.02079,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2469,4.65275,242.07533,324.33179,2.84616,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2469.5,4.53496,239.96755,559.70435,3.04989,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2470,4.65275,237.85977,965.89041,3.22452,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2470.5,4.77054,235.752,1556.95435,3.19542,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2471,4.53496,232.59033,27.83737,3.079,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2471.5,6.94961,230.48255,29.80227,2.93348,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2472,6.41957,230.48255,41.91362,2.93348,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2472.5,5.83063,231.53644,58.94688,2.93348,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2473,5.30058,231.53644,55.06044,2.87527,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2473.5,5.24169,230.48255,51.43024,3.1081,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2474,4.94722,233.64422,58.94688,3.22452,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2474.5,4.82943,231.53644,27.83737,3.19542,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2475,4.94722,231.53644,29.80227,3.079,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2475.5,4.71165,234.69811,44.87209,3.04989,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2476,4.65275,231.53644,26.00202,3.28273,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2476.5,4.65275,228.37477,27.83737,3.54467,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2477,4.88833,218.88977,34.15794,3.37004,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2477.5,5.06501,218.88977,34.15794,3.54467,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2478,4.88833,217.83588,36.56898,3.77751,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2478.5,5.06501,218.88977,31.90587,3.69019,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2479,4.88833,200.97365,29.80227,3.37004,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2479.5,4.77054,196.7581,26.00202,3.54467,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2480,4.71165,197.81199,31.90587,3.60288,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2480.5,4.82943,197.81199,29.80227,3.69019,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2481,4.82943,213.62032,36.56898,3.48646,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2481.5,4.65275,214.67421,41.91362,3.34094,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2482,5.06501,214.67421,44.87209,3.80661,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2482.5,4.88833,211.51254,58.94688,3.60288,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
2483,5.06501,216.78199,72.33097,3.7484,Fault-Block Oil & Gas Field (Chinese edition),"Hu et al., 2021",Unkown,Changning/South Sichuan,10.6056/dkyqt202102001,,,
